Blancas,Negras,Result,ECO,Opening
Rirr2020,Marilenalabalena,0-1,B06,Modern Defense
Rirr2020,Liza_1991,0-1,B40,Sicilian Defense: French Variation
Thor_44,Rirr2020,0-1,A43,Benoni Defense: Old Benoni
Tsba2000,Rirr2020,0-1,A00,Clemenz
Rirr2020,leoga,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
DanielCercas,Rirr2020,0-1,B50,Sicilian Defense
Rirr2020,Ashr2af,0-1,C00,French Defense: Knight Variation
blitz889,Rirr2020,1-0,A00,Hungarian
Rirr2020,BruceLeo,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Rirr2020,globitobombucha,1-0,B32,Sicilian Defense: Open
Rirr2020,rgsonido,0-1,C40,Latvian Gambit Accepted
Rirr2020,Alfredo322,1-0,B01,Scandinavian Defense: Main Line
Kyndige,Rirr2020,1-0,A00,Saragossa
freesvetoslav,Rirr2020,1-0,A35,"English : Symmetrical Variation, Two Knights Variation"
Vonsky,Rirr2020,0-1,B21,Sicilian Defense: Smith-Morra Gambit
KarKasov777,Rirr2020,0-1,A43,Benoni Defense: Old Benoni
Diegochess79,Rirr2020,1-0,A01,Nimzo-Larsen Attack: Modern Variation
Rirr2020,Queen1123,0-1,C45,Scotch Game: Classical Variation
Rirr2020,IngOscarArdila,0-1,C43,"Russian Game: Modern Attack, Symmetrical Variation"
NicoMappe,Rirr2020,0-1,-1,-1
xxjuanxxx,Rirr2020,0-1,B98,Sicilian Defense: Najdorf Variation
Rirr2020,silvana12,0-1,-1,-1
Rcamarena71,Rirr2020,1-0,B23,Sicilian Defense: Closed
Rirr2020,Rcamarena71,1-0,C41,Philidor Defense: Lion Variation
Rcamarena71,Rirr2020,0-1,B29,"Sicilian Defense: Nimzowitsch Variation, Closed Variation"
Rirr2020,Rcamarena71,0-1,B10,Caro-Kann Defense
Rcamarena71,Rirr2020,1-0,B50,Sicilian Defense: Modern Variations
Rirr2020,Rcamarena71,1-0,B00,Pirc Defense: Roscher Gambit
RUBENPM,Rirr2020,1-0,-1,-1
Rirr2020,angelcamaguan42,1-0,-1,-1
VENADORECARGADO,Rirr2020,1-0,-1,-1
fisicomedico,Rirr2020,0-1,-1,-1
Rirr2020,Jesuspb,0-1,-1,-1
balachess1980,Rirr2020,1-0,-1,-1
Rirr2020,Linarcoven,0-1,-1,-1
Rirr2020,balachess1980,1-0,-1,-1
osbahotto,Rirr2020,0-1,-1,-1
ptrujillo,Rirr2020,1-0,-1,-1
Rirr2020,abeethoven,0-1,-1,-1
mastercacho,Rirr2020,0-1,-1,-1
Rirr2020,Arias2715,0-1,-1,-1
Nayaaaa,Rirr2020,0-1,-1,-1
Rirr2020,mrjusti97,1-0,C00,French Defense: Knight Variation
Rirr2020,Vickaar,1-0,C53,Italian Game: Classical Variation
yellinder,Rirr2020,1-0,E17,Queen's Indian Defense: Classical Variation
