Blancas,Negras,Result,ECO,Opening
Juandv12,Gonzalo56,1-0,B56,Sicilian Defense: Classical Variation
Juandv12,jvleon,1-0,C55,"Italian Game: Two Knights Defense, Max Lange Attack"
Juandv12,valenok,1-0,C00,French Defense: King's Indian Attack
IG0R71,Juandv12,0-1,B22,Sicilian Defense: Alapin Variation
Juandv12,TERNOPIL,1/2-1/2,C45,Scotch Game
Loriano,Juandv12,1-0,B72,Sicilian Defense: Dragon Variation
ericb1959,Juandv12,1/2-1/2,A43,Benoni Defense: Old Benoni
chessriddler,Juandv12,0-1,B54,"Sicilian Defense: Modern Variations, Main Line"
Juandv12,virsanpi2,0-1,C43,"Russian Game: Modern Attack, Symmetrical Variation"
Juandv12,Trasi1389,0-1,B56,Sicilian Defense: Classical Variation
Zerovsky,Juandv12,1-0,B72,"Sicilian Defense: Dragon Variation, Classical Variation"
Talinus,Juandv12,0-1,B72,"Sicilian Defense: Dragon Variation, Classical Variation"
Juandv12,wakat,1/2-1/2,B10,Caro-Kann Defense: Breyer Variation
Artyom41,Juandv12,0-1,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack"
Juandv12,mustafiev73,0-1,C40,King's Knight
AlexRoqa-as,Juandv12,0-1,B70,Sicilian Defense: Dragon Variation
Juandv12,mhamadfaeel87,0-1,B00,Owen Defense
Juandv12,jackqueline,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Basama1,Juandv12,1-0,B23,Sicilian Defense: Closed
aidaniel,Juandv12,0-1,B23,Sicilian Defense: Closed
muhammadahmed,Juandv12,0-1,A40,Horwitz Defense
Juandv12,toni1976,1-0,B06,Modern Defense
WanHaliSi,Juandv12,0-1,B20,Sicilian Defense: Bowdler Attack
Juandv12,thisispratikpatil,1-0,C44,Scotch Game: Scotch Gambit
Juandv12,sandor9999,1-0,B30,Sicilian Defense: Old Sicilian
Juandv12,Fredy_campos,1-0,C41,Philidor Defense: Exchange Variation
ittoo,Juandv12,0-1,B23,Sicilian Defense: Closed
Juandv12,biojk,0-1,B30,Sicilian Defense: Old Sicilian
biojk,Juandv12,1-0,A60,Benoni Defense: Modern Variation
Juandv12,biojk,0-1,B32,Sicilian Defense: Kalashnikov Variation
hantalerol,Juandv12,1-0,B23,Sicilian Defense: Closed
Juandv12,BakyPbl,0-1,B40,Sicilian Defense: Four Knights Variation
osmaren,Juandv12,0-1,B50,Sicilian Defense: Modern Variations
Juandv12,CrazyGross,0-1,B00,Owen Defense
Juandv12,AmericaNewYork,1-0,C45,Scotch Game: Classical Variation
AmericaNewYork,Juandv12,0-1,B21,Sicilian Defense: McDonnell Attack
Juandv12,AmericaNewYork,0-1,C44,Scotch Game: Haxo Gambit
AmericaNewYork,Juandv12,0-1,B21,Sicilian Defense: McDonnell Attack
zloy_bober,Juandv12,0-1,A60,Benoni Defense: Modern Variation
B--5555--L,Juandv12,1-0,A56,Benoni Defense: Hromdka System
Juandv12,Albi1996,0-1,B35,"Sicilian Defense: Dragon Variation, Modern Bc4 Variation"
Juandv12,Milha,0-1,C41,Philidor Defense: Exchange Variation
Juandv12,anuragreddy,0-1,C45,Scotch Game
Davidvdm,Juandv12,0-1,A60,Benoni Defense: Modern Variation
Juandv12,marcopolo777,0-1,B32,Sicilian Defense: Accelerated Dragon
bobbym7ch,Juandv12,1-0,B70,Sicilian Defense: Dragon Variation
Juandv12,sugih9,1-0,B30,Sicilian Defense: Old Sicilian
Juandv12,Ahmedheikal,1/2-1/2,C44,Scotch Game: Haxo Gambit
