Blancas,Negras,Result,ECO,Opening
Elneneasesino,ali7070joker,1-0,A64,"Benoni Defense: Fianchetto Variation, Hastings Defense, Main Line"
ali7070joker,Elneneasesino,1-0,B40,Sicilian Defense: Delayed Alapin Variation
Elneneasesino,ali7070joker,1-0,B52,"Sicilian Defense: Canal Attack, Main Line"
MAKS-05,Elneneasesino,1-0,A41,Queen's Pawn Game
Elneneasesino,nikos1847,1-0,D01,"Queen's Pawn Game: Veresov Attack, Richter Variation"
Elneneasesino,gogogo64,0-1,B15,Caro-Kann Defense: Forgacs Variation
Alexander_A_Chernov,Elneneasesino,1/2-1/2,B01,Scandinavian Defense: Gubinsky-Melts Defense
BosnianMK,Elneneasesino,1-0,D00,Queen's Pawn Game: Mason Variation
shahta,Elneneasesino,1-0,B94,Sicilian Defense: Najdorf Variation
Cyklista64,Elneneasesino,0-1,B01,Scandinavian Defense: Bronstein Variation
